00:00:00.002929 main     VirtualBox COM Server 7.0.20 r163906 win.amd64 (Jul 10 2024 14:54:08) release log
00:36:24.303631          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:36:24.306368          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:36:24.309462          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:36:24.313672          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:36:24.314879          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:36:24.317783          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:36:24.338587          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:36:24.342884          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:36:24.379265          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:36:26.463647          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
00:36:26.567158          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:36:26.599008          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:36:26.666333          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:36:35.794431          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:36:35.797359          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:36:35.849535          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:36:38.261735          Launched VM: 1418331392 pid: 23692 (0x5c8c) frontend: GUI/Qt name: Debian2
00:36:38.275535          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:36:42.698321          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:36:43.204412          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:36:44.449956          ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:36:44.685088          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:36:45.039532          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Starting)}, preserve=false aResultDetail=0
00:36:45.042026          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:36:45.046261          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:36:45.047189          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:36:45.053876          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:36:45.905256          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:36:45.905658          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:36:45.967952          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:36:50.558571          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:36:50.570210          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:36:50.577909          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:40:50.930620          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
00:41:00.159158          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:00.170636          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:07.822198          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:41:07.832466          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:41:07.959290          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:41:07.962783          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:41:08.039094          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:09.533461          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:17.746335          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:17.757225          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:17.757308          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:17.759639          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:17.763103 DeleteVM Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:17.766879 DeleteVM Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:17.783799          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:17.787771          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:17.788881          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {53fc174a-0667-49c4-acd0-5b9bbbe8d818}}, preserve=false aResultDetail=0
00:41:17.790653          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {53fc174a-0667-49c4-acd0-5b9bbbe8d818}}, preserve=false aResultDetail=0
00:41:17.805829          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:40.738042 createBase Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:40.749068 createBase Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:40.755853          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:41:40.758485          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:41:40.758675          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:40.761407          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:40.765072          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:40.768169          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:40.769616          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:41:40.772281          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:41:40.794080          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:41:40.798376          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:41:40.834842          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:44.080031          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
00:41:44.190240          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:41:44.222126          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:41:44.283005          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:51.265629          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:41:51.269220          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:41:51.335579          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:53.438841          Launched VM: 1418078816 pid: 21340 (0x535c) frontend: GUI/Qt name: Debian2
00:41:53.452987          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:57.856517          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:41:58.296795          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:41:59.377180          ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:41:59.686821          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:41:59.987229          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Starting)}, preserve=false aResultDetail=0
00:41:59.989907          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:41:59.993999          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:41:59.995528          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:42:00.007587          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:42:00.794880          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:42:00.795261          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:42:00.841025          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:42:35.715532          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:42:35.718634          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:42:35.727476          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:42:36.073148          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:42:36.083882          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:42:36.091334          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:42:55.604308          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
00:42:58.498264          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:42:58.509736          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:42:58.616650          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:42:58.620575          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:42:58.729685          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:42:59.682536          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:43:01.204982          Launched VM: 1418885376 pid: 26872 (0x68f8) frontend: GUI/Qt name: Debian2
00:43:01.222994          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:43:05.588652          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:43:06.027049          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={70401eef-c8e9-466b-9660-45cb3e9979e4} aComponent={ExtPackManagerWrap} aText={No extension pack by the name 'Oracle VM VirtualBox Extension Pack' was found}, preserve=false aResultDetail=0
00:43:07.125781          ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={Saved screenshot data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:43:07.527709          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:43:07.756667          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Starting)}, preserve=false aResultDetail=0
00:43:07.762246          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:43:07.765252          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:43:07.765810          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:43:07.776426          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Starting)}, preserve=false aResultDetail=0
00:43:08.551028          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:43:08.551548          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={ad47ad09-787b-44ab-b343-a082a3f2dfb1} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:43:08.601784          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:43:13.712726          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:43:13.723661          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:43:13.733936          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:43:14.104610          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:43:14.116301          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:43:14.125797          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:43:17.542516          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:43:17.553795          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:43:17.561428          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Running)}, preserve=false aResultDetail=0
00:47:13.068346          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Paused)}, preserve=false aResultDetail=0
00:47:51.649789          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is Stopping)}, preserve=false aResultDetail=0
00:47:51.702208          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:47:51.706488          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:47:51.811788          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:47:52.785470          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:48:00.678983          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:00.690430          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:00.690526          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:00.693080          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:00.696484 DeleteVM Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:00.700517 DeleteVM Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:00.717421          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:00.721043          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:00.722775          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {38ec9eba-4739-4430-8086-ed2fbd20b9cf}}, preserve=false aResultDetail=0
00:48:00.726622          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={Could not find a registered machine with UUID {38ec9eba-4739-4430-8086-ed2fbd20b9cf}}, preserve=false aResultDetail=0
00:48:00.740856          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:48:07.114283          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:07.117909          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:07.118183          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:07.121062          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:07.121335          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:07.123573          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:07.942234          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:48:24.837075 createBase Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:24.841270 createBase Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:24.853262          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:48:24.855932          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:48:24.856128          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:24.859358          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:24.863445          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:24.866490          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:24.867877          Saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox" with version "1.19-windows"
00:48:24.870617          Finished saving settings file "C:\Users\MrGal\VirtualBox VMs\Debian2\Debian2.vbox"
00:48:27.892993          Saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
00:48:27.898812          Finished saving settings file "C:\Users\MrGal\.VirtualBox\VirtualBox.xml"
00:48:27.931005          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The machine is not mutable (state is PoweredOff)}, preserve=false aResultDetail=0
00:48:29.431369          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine.}, preserve=false aResultDetail=0
00:48:29.552048          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
00:48:29.587106          netIfIsWireless: CreateFile on '\\.\{78E51EF2-9975-4A75-8F56-227CDE0E54A1}' failed with rcWin=2 (0x2) - ignoring
